0,1
TCGA-DJ-A2Q1,Altered
TCGA-DJ-A2Q4,Altered
TCGA-DJ-A2Q5,Altered
TCGA-DJ-A2Q6,Altered
TCGA-DJ-A2Q7,Altered
TCGA-DJ-A2QC,Altered
TCGA-DJ-A3UK,Altered
TCGA-DJ-A3UM,Altered
TCGA-DJ-A3UN,Altered
TCGA-DJ-A3UO,Altered
TCGA-DJ-A3UP,Altered
TCGA-DJ-A3UQ,Altered
TCGA-DJ-A3UR,Altered
TCGA-DJ-A3UU,Altered
TCGA-DJ-A3UW,Altered
TCGA-DJ-A3V0,Altered
TCGA-DJ-A3V2,Altered
TCGA-DJ-A3V3,Altered
TCGA-DJ-A3V5,Altered
TCGA-DJ-A3V7,Altered
TCGA-DJ-A3V8,Altered
TCGA-DJ-A3V9,Altered
TCGA-DJ-A3VA,Altered
TCGA-DJ-A3VB,Altered
TCGA-DJ-A3VD,Altered
TCGA-DJ-A3VE,Altered
TCGA-DJ-A3VF,Altered
TCGA-DJ-A3VI,Altered
TCGA-DJ-A3VJ,Altered
TCGA-DJ-A3VK,Altered
TCGA-DJ-A3VL,Altered
TCGA-DJ-A4UL,Altered
TCGA-DJ-A4UP,Altered
TCGA-DJ-A4UQ,Altered
TCGA-DJ-A4UR,Altered
TCGA-DJ-A4UT,Altered
TCGA-DJ-A4V4,Altered
TCGA-DJ-A13L,Altered
TCGA-DJ-A13P,Altered
TCGA-DJ-A13T,Altered
TCGA-DJ-A13V,Altered
TCGA-DJ-A13X,Altered
TCGA-DO-A1K0,Altered
TCGA-DO-A2HM,Altered
TCGA-DV-A4VZ,Altered
TCGA-DV-A4W0,Altered
TCGA-E2-A1BC,Altered
TCGA-E2-A1IH,Altered
TCGA-E2-A1L8,Altered
TCGA-E2-A1L9,Altered
TCGA-E2-A1LB,Altered
TCGA-E2-A1LE,Altered
TCGA-E2-A3DX,Altered
TCGA-E2-A10C,Altered
TCGA-E2-A10E,Altered
TCGA-E2-A15D,Altered
TCGA-E2-A15L,Altered
TCGA-E2-A152,Altered
TCGA-E2-A153,Altered
TCGA-E2-A154,Altered
TCGA-E2-A570,Altered
TCGA-E3-A3DY,Altered
TCGA-E3-A3E0,Altered
TCGA-E3-A3E2,Altered
TCGA-E3-A3E3,Altered
TCGA-E3-A3E5,Altered
TCGA-E6-A8L9,Altered
TCGA-E8-A2EA,Altered
TCGA-E8-A3X7,Altered
TCGA-E8-A44K,Altered
TCGA-E8-A44M,Altered
TCGA-E8-A242,Altered
TCGA-E8-A413,Altered
TCGA-E8-A414,Altered
TCGA-E8-A415,Altered
TCGA-E8-A417,Altered
TCGA-E8-A418,Altered
TCGA-E8-A419,Altered
TCGA-E8-A432,Altered
TCGA-E8-A433,Altered
TCGA-E8-A436,Altered
TCGA-E8-A437,Altered
TCGA-E8-A438,Altered
TCGA-E9-A1N5,Altered
TCGA-E9-A1NF,Altered
TCGA-E9-A1NI,Altered
TCGA-E9-A1R5,Altered
TCGA-E9-A1RA,Altered
TCGA-E9-A1RC,Altered
TCGA-E9-A1RE,Altered
TCGA-E9-A3Q9,Altered
TCGA-E9-A6HE,Altered
TCGA-E9-A22E,Altered
TCGA-E9-A24A,Altered
TCGA-EI-7004,Altered
TCGA-EJ-A7NN,Altered
TCGA-EJ-A65F,Altered
TCGA-EJ-A65G,Altered
TCGA-EJ-5494,Altered
TCGA-EJ-5504,Altered
TCGA-EJ-5514,Altered
TCGA-EJ-7125,Altered
TCGA-EJ-7315,Altered
TCGA-EJ-7782,Altered
TCGA-EJ-8468,Altered
TCGA-EJ-8472,Altered
TCGA-EL-A3CL,Altered
TCGA-EL-A3CM,Altered
TCGA-EL-A3CN,Altered
TCGA-EL-A3CP,Altered
TCGA-EL-A3CR,Altered
TCGA-EL-A3CS,Altered
TCGA-EL-A3CT,Altered
TCGA-EL-A3CU,Altered
TCGA-EL-A3CV,Altered
TCGA-EL-A3CY,Altered
TCGA-EL-A3D4,Altered
TCGA-EL-A3D6,Altered
TCGA-EL-A3GP,Altered
TCGA-EL-A3GQ,Altered
TCGA-EL-A3GX,Altered
TCGA-EL-A3GZ,Altered
TCGA-EL-A3H1,Altered
TCGA-EL-A3H3,Altered
TCGA-EL-A3H4,Altered
TCGA-EL-A3H5,Altered
TCGA-EL-A3H7,Altered
TCGA-EL-A3H8,Altered
TCGA-EL-A3MW,Altered
TCGA-EL-A3MX,Altered
TCGA-EL-A3MY,Altered
TCGA-EL-A3MZ,Altered
TCGA-EL-A3N2,Altered
TCGA-EL-A3N3,Altered
TCGA-EL-A3T0,Altered
TCGA-EL-A3T3,Altered
TCGA-EL-A3T6,Altered
TCGA-EL-A3T7,Altered
TCGA-EL-A3T8,Altered
TCGA-EL-A3TA,Altered
TCGA-EL-A3TB,Altered
TCGA-EL-A3ZG,Altered
TCGA-EL-A3ZH,Altered
TCGA-EL-A3ZL,Altered
TCGA-EL-A3ZM,Altered
TCGA-EL-A3ZN,Altered
TCGA-EL-A3ZO,Altered
TCGA-EL-A3ZQ,Altered
TCGA-EL-A3ZR,Altered
TCGA-EL-A3ZS,Altered
TCGA-EL-A3ZT,Altered
TCGA-EL-A4JW,Altered
TCGA-EL-A4JZ,Altered
TCGA-EL-A4K0,Altered
TCGA-EL-A4K1,Altered
TCGA-EL-A4K4,Altered
TCGA-EL-A4K7,Altered
TCGA-EL-A4K9,Altered
TCGA-EL-A4KD,Altered
TCGA-EL-A4KG,Altered
TCGA-EL-A4KH,Altered
TCGA-EL-A4KI,Altered
TCGA-EM-A1CS,Altered
TCGA-EM-A1CT,Altered
TCGA-EM-A1CU,Altered
TCGA-EM-A1CV,Altered
TCGA-EM-A1YB,Altered
TCGA-EM-A2OX,Altered
TCGA-EM-A2OZ,Altered
TCGA-EM-A2P1,Altered
TCGA-EM-A2P2,Altered
TCGA-EM-A2P3,Altered
TCGA-EM-A3AK,Altered
TCGA-EM-A3AL,Altered
TCGA-EM-A3AN,Altered
TCGA-EM-A3AO,Altered
TCGA-EM-A3AP,Altered
TCGA-EM-A3AQ,Altered
TCGA-EM-A3FJ,Altered
TCGA-EM-A3FK,Altered
TCGA-EM-A3FM,Altered
TCGA-EM-A3FN,Altered
TCGA-EM-A3FO,Altered
TCGA-EM-A3FR,Altered
TCGA-EM-A3O7,Altered
TCGA-EM-A3O8,Altered
TCGA-EM-A3OB,Altered
TCGA-EM-A3SU,Altered
TCGA-EM-A3SX,Altered
TCGA-EM-A3SZ,Altered
TCGA-EM-A4FF,Altered
TCGA-EM-A4FK,Altered
TCGA-EM-A4FM,Altered
TCGA-EM-A4FN,Altered
TCGA-EM-A4FO,Altered
TCGA-EM-A4FQ,Altered
TCGA-EM-A4FR,Altered
TCGA-EM-A4FV,Altered
TCGA-EM-A22I,Altered
TCGA-EM-A22J,Altered
TCGA-EM-A22K,Altered
TCGA-EM-A22M,Altered
TCGA-EM-A22O,Altered
TCGA-EM-A22P,Altered
TCGA-EO-A3KW,Altered
TCGA-EO-A22S,Altered
TCGA-ET-A2MY,Altered
TCGA-ET-A2MZ,Altered
TCGA-ET-A2N0,Altered
TCGA-ET-A2N3,Altered
TCGA-ET-A2N4,Altered
TCGA-ET-A2N5,Altered
TCGA-ET-A3BO,Altered
TCGA-ET-A3BP,Altered
TCGA-ET-A3BQ,Altered
TCGA-ET-A3BS,Altered
TCGA-ET-A3BT,Altered
TCGA-ET-A3BU,Altered
TCGA-ET-A3BW,Altered
TCGA-ET-A3BX,Altered
TCGA-ET-A3DO,Altered
TCGA-ET-A3DP,Altered
TCGA-ET-A3DQ,Altered
TCGA-ET-A3DR,Altered
TCGA-ET-A3DT,Altered
TCGA-ET-A3DU,Altered
TCGA-ET-A3DV,Altered
TCGA-ET-A3DW,Altered
TCGA-ET-A25G,Altered
TCGA-ET-A25J,Altered
TCGA-ET-A25K,Altered
TCGA-ET-A25M,Altered
TCGA-ET-A25N,Altered
TCGA-ET-A25O,Altered
TCGA-ET-A25P,Altered
TCGA-ET-A25R,Altered
TCGA-ET-A39J,Altered
TCGA-ET-A39K,Altered
TCGA-ET-A39L,Altered
TCGA-ET-A39O,Altered
TCGA-ET-A39S,Altered
TCGA-ET-A39T,Altered
TCGA-ET-A40P,Altered
TCGA-ET-A40Q,Altered
TCGA-ET-A40R,Altered
TCGA-ET-A40S,Altered
TCGA-ET-A40T,Altered
TCGA-EW-A1OZ,Altered
TCGA-EW-A1PD,Altered
TCGA-EW-A2FW,Altered
TCGA-EW-A6SC,Altered
TCGA-EY-A1GE,Altered
TCGA-EY-A1GH,Altered
TCGA-EY-A1GK,Altered
TCGA-EY-A1GQ,Altered
TCGA-EY-A1GW,Altered
TCGA-EY-A72D,Altered
TCGA-EY-A214,Altered
TCGA-F9-A8NY,Altered
TCGA-FE-A3PA,Altered
TCGA-FE-A3PB,Altered
TCGA-FE-A3PC,Altered
TCGA-FE-A3PD,Altered
TCGA-FE-A22Z,Altered
TCGA-FE-A23A,Altered
TCGA-FE-A231,Altered
TCGA-FE-A232,Altered
TCGA-FE-A233,Altered
TCGA-FE-A234,Altered
TCGA-FE-A235,Altered
TCGA-FE-A236,Altered
TCGA-FE-A237,Altered
TCGA-FE-A238,Altered
TCGA-FE-A239,Altered
TCGA-FI-A2EW,Altered
TCGA-FI-A2F9,Altered
TCGA-FK-A3S3,Altered
TCGA-FK-A3SB,Altered
TCGA-FK-A3SD,Altered
TCGA-FK-A3SE,Altered
TCGA-FK-A3SG,Altered
TCGA-FK-A3SH,Altered
TCGA-FK-A4UB,Altered
TCGA-FY-A3BL,Altered
TCGA-FY-A3NN,Altered
TCGA-FY-A3R6,Altered
TCGA-FY-A3R8,Altered
TCGA-FY-A3RA,Altered
TCGA-FY-A3YR,Altered
TCGA-FY-A4B4,Altered
TCGA-FY-A40K,Altered
TCGA-FY-A40L,Altered
TCGA-FY-A40N,Altered
TCGA-FY-A76V,Altered
TCGA-G3-A3CH,Altered
TCGA-G3-A25Z,Altered
TCGA-G9-6333,Altered
TCGA-G9-6338,Altered
TCGA-G9-6343,Altered
TCGA-G9-6373,Altered
TCGA-G9-6494,Altered
TCGA-G9-6498,Altered
TCGA-G9-7521,Altered
TCGA-G9-7525,Altered
TCGA-GE-A2C6,Altered
TCGA-GI-A2C8,Altered
TCGA-GL-A9DE,Altered
TCGA-GM-A2DA,Altered
TCGA-GM-A2DL,Altered
TCGA-GM-A5PX,Altered
TCGA-H2-A2K9,Altered
TCGA-H2-A3RI,Altered
TCGA-H2-A26U,Altered
TCGA-H2-A421,Altered
TCGA-H2-A422,Altered
TCGA-HC-A632,Altered
TCGA-HC-7210,Altered
TCGA-HC-7742,Altered
TCGA-HC-7821,Altered
TCGA-HC-8264,Altered
TCGA-HE-7129,Altered
TCGA-HI-7169,Altered
TCGA-IM-A3ED,Altered
TCGA-IM-A3U2,Altered
TCGA-IM-A3U3,Altered
TCGA-IM-A4EB,Altered
TCGA-IM-A41Y,Altered
TCGA-IM-A420,Altered
TCGA-J4-AAU2,Altered
TCGA-J8-A3NZ,Altered
TCGA-J8-A3O1,Altered
TCGA-J8-A3O2,Altered
TCGA-J8-A3YE,Altered
TCGA-J8-A3YF,Altered
TCGA-J8-A3YH,Altered
TCGA-J8-A4HW,Altered
TCGA-J8-A42S,Altered
TCGA-J9-A8CL,Altered
TCGA-J9-A8CM,Altered
TCGA-J9-A8CP,Altered
TCGA-KC-A4BV,Altered
TCGA-KK-A5A1,Altered
TCGA-KK-A6E7,Altered
TCGA-KK-A6E8,Altered
TCGA-KK-A7AV,Altered
TCGA-KK-A8I9,Altered
TCGA-KK-A8IG,Altered
TCGA-KK-A8IJ,Altered
TCGA-KK-A59X,Altered
TCGA-KL-8325,Altered
TCGA-KL-8330,Altered
TCGA-KL-8333,Altered
TCGA-KM-8439,Altered
TCGA-KM-8639,Altered
TCGA-KN-8423,Altered
TCGA-KN-8436,Altered
TCGA-KO-8413,Altered
TCGA-KP-A3W0,Altered
TCGA-KS-A4I3,Altered
TCGA-KS-A4I5,Altered
TCGA-KS-A4I7,Altered
TCGA-KS-A4I9,Altered
TCGA-KS-A4IB,Altered
TCGA-KS-A4IC,Altered
TCGA-KS-A41F,Altered
TCGA-KS-A41I,Altered
TCGA-KS-A41J,Altered
TCGA-L6-A4EP,Altered
TCGA-L6-A4EQ,Altered
TCGA-L6-A4ET,Altered
TCGA-L6-A4EU,Altered
TCGA-M7-A721,Altered
TCGA-M7-A723,Altered
TCGA-MH-A857,Altered
TCGA-MK-A4N6,Altered
TCGA-MK-A4N7,Altered
TCGA-MK-A4N9,Altered
TCGA-MM-A564,Altered
TCGA-NI-A4U2,Altered
TCGA-OL-A66J,Altered
TCGA-OL-A97C,Altered
TCGA-PG-A7D5,Altered
TCGA-QS-A8F1,Altered
TCGA-QU-A6IL,Altered
TCGA-QU-A6IO,Altered
TCGA-RD-A8N4,Altered
TCGA-S3-A6ZF,Altered
TCGA-TK-A8OK,Altered
TCGA-UU-A93S,Altered
TCGA-UZ-A9PQ,Altered
TCGA-V1-A8ML,Altered
TCGA-V1-A8WS,Altered
TCGA-V1-A9O5,Altered
TCGA-V1-A9OT,Altered
TCGA-V1-A9Z7,Altered
TCGA-V1-A9ZG,Altered
TCGA-V1-A9ZI,Altered
TCGA-86-7711,Altered
TCGA-VN-A88K,Altered
TCGA-VN-A88O,Altered
TCGA-VP-AA1N,Altered
TCGA-WT-AB44,Altered
TCGA-WW-A8ZI,Altered
TCGA-X4-A8KQ,Altered
TCGA-XF-AAN7,Altered
TCGA-XK-AAJR,Altered
TCGA-YJ-A8SW,Altered
TCGA-YL-A8HK,Altered
TCGA-YL-A8SH,Altered
TCGA-YL-A8SR,Altered
TCGA-YL-A9WJ,Altered
TCGA-YL-A9WK,Altered
TCGA-Z7-A8R6,Altered
TCGA-ZG-A8QY,Altered
TCGA-ZG-A9L0,Altered
TCGA-ZG-A9L1,Altered
TCGA-ZG-A9L4,Altered
TCGA-ZG-A9L5,Altered
TCGA-ZG-A9NI,Altered
TCGA-AR-A1AQ,Altered
TCGA-A2-A0D0,Altered
TCGA-25-1312,Altered
TCGA-AG-A01J,Altered
TCGA-AG-A01Y,Altered
TCGA-B0-4688,Unaltered
TCGA-50-5935,Unaltered
TCGA-D8-A27R,Unaltered
TCGA-G9-A9S0,Unaltered
TCGA-UL-AAZ6,Unaltered
TCGA-CR-6491,Unaltered
TCGA-AR-A0U4,Unaltered
TCGA-55-1594,Unaltered
TCGA-3B-A9I1,Unaltered
TCGA-36-2542,Unaltered
TCGA-61-2104,Unaltered
TCGA-A5-A2K4,Unaltered
TCGA-A7-A4SA,Unaltered
TCGA-BA-6870,Unaltered
TCGA-BH-A0HX,Unaltered
TCGA-BH-A1FE,Unaltered
TCGA-CV-A464,Unaltered
TCGA-CV-7406,Unaltered
TCGA-D3-A3BZ,Unaltered
TCGA-DX-A8BG,Unaltered
TCGA-E9-A226,Unaltered
TCGA-EA-A556,Unaltered
TCGA-EK-A2IP,Unaltered
TCGA-HF-7133,Unaltered
TCGA-IN-8462,Unaltered
TCGA-LN-A49L,Unaltered
TCGA-PD-A5DF,Unaltered
TCGA-QQ-A8VH,Unaltered
TCGA-QT-A5XP,Unaltered
TCGA-RQ-A68N,Unaltered
TCGA-S9-A7R8,Unaltered
TCGA-TQ-A8XE,Unaltered
TCGA-V1-A8WW,Unaltered
TCGA-VQ-AA6D,Unaltered
TCGA-59-2348,Unaltered
TCGA-BR-A4PD,Unaltered
TCGA-UD-AAC5,Unaltered
TCGA-37-4130,Unaltered
TCGA-L5-A4OI,Unaltered
TCGA-BR-A4QL,Unaltered
TCGA-VQ-A8P2,Unaltered
TCGA-BR-4363,Unaltered
TCGA-BR-6452,Unaltered
TCGA-BR-8487,Unaltered
TCGA-BR-8591,Unaltered
TCGA-CW-5580,Unaltered
TCGA-FR-A8YD,Unaltered
TCGA-VQ-A8PT,Unaltered
TCGA-17-Z003,Unaltered
TCGA-D3-A2J6,Unaltered
TCGA-B0-5100,Unaltered
TCGA-AX-A05Z,Unaltered
TCGA-B0-5106,Unaltered
TCGA-B5-A11N,Unaltered
TCGA-D1-A16J,Unaltered
TCGA-EV-5902,Unaltered
TCGA-ZF-AA4X,Unaltered
TCGA-CA-6717,Unaltered
TCGA-B5-A0JZ,Unaltered
TCGA-F5-6814,Unaltered
TCGA-24-2289,Unaltered
TCGA-17-Z045,Unaltered
TCGA-24-1426,Unaltered
TCGA-AX-A2HA,Unaltered
TCGA-BA-A6DA,Unaltered
TCGA-BR-4361,Unaltered
TCGA-BR-7704,Unaltered
TCGA-CA-6718,Unaltered
TCGA-DB-A4XB,Unaltered
TCGA-DD-AADJ,Unaltered
TCGA-DK-A6AW,Unaltered
TCGA-FU-A3HZ,Unaltered
TCGA-GL-A9DC,Unaltered
TCGA-HU-8238,Unaltered
TCGA-IR-A3LA,Unaltered
TCGA-UD-AAC1,Unaltered
TCGA-VQ-A91Q,Unaltered
TCGA-W3-AA1R,Unaltered
TCGA-IQ-A61O,Unaltered
TCGA-A4-8312,Unaltered
TCGA-GL-7966,Unaltered
TCGA-HD-7831,Unaltered
TCGA-UF-A7JD,Unaltered
TCGA-AO-A0J6,Unaltered
TCGA-AA-A01Z,Unaltered
TCGA-AA-A01F,Unaltered
TCGA-DK-AA75,Unaltered
TCGA-2F-A9KP,Unaltered
TCGA-B6-A0IG,Unaltered
TCGA-D1-A179,Unaltered
TCGA-DK-A6B6,Unaltered
TCGA-G2-A3IB,Unaltered
TCGA-H5-A2HR,Unaltered
TCGA-86-7701,Unaltered
TCGA-B5-A11G,Unaltered
TCGA-KN-8432,Unaltered
TCGA-D5-6530,Unaltered
TCGA-DK-AA6T,Unaltered
TCGA-A6-5665,Unaltered
TCGA-DK-A3WW,Unaltered
TCGA-E7-A7XN,Unaltered
TCGA-E7-A85H,Unaltered
TCGA-E9-A1NE,Unaltered
TCGA-HU-A4G9,Unaltered
TCGA-K4-A6FZ,Unaltered
TCGA-VR-A8EQ,Unaltered
TCGA-XF-AAMX,Unaltered
TCGA-ZF-A9R4,Unaltered
TCGA-2K-A9WE,Unaltered
TCGA-2Y-A9GW,Unaltered
TCGA-2Y-A9H3,Unaltered
TCGA-2Z-A9J1,Unaltered
TCGA-2Z-A9J5,Unaltered
TCGA-2Z-A9JI,Unaltered
TCGA-2Z-A9JL,Unaltered
TCGA-2Z-A9JM,Unaltered
TCGA-2Z-A9JP,Unaltered
TCGA-2Z-A9JR,Unaltered
TCGA-2Z-A9JT,Unaltered
TCGA-4Z-AA7W,Unaltered
TCGA-5P-A9KC,Unaltered
TCGA-A2-A0CR,Unaltered
TCGA-A2-A0ST,Unaltered
TCGA-A2-A3XT,Unaltered
TCGA-A2-A3XW,Unaltered
TCGA-A2-A3XZ,Unaltered
TCGA-A2-A04Q,Unaltered
TCGA-A3-A6NI,Unaltered
TCGA-A3-A6NN,Unaltered
TCGA-A3-A8OV,Unaltered
TCGA-A3-3311,Unaltered
TCGA-A3-3319,Unaltered
TCGA-A3-3326,Unaltered
TCGA-A3-3343,Unaltered
TCGA-A3-3346,Unaltered
TCGA-A3-3347,Unaltered
TCGA-A3-3351,Unaltered
TCGA-A3-3358,Unaltered
TCGA-A4-A6HP,Unaltered
TCGA-A4-A7UZ,Unaltered
TCGA-A4-A48D,Unaltered
TCGA-A4-A772,Unaltered
TCGA-A4-7286,Unaltered
TCGA-A4-7585,Unaltered
TCGA-A5-A0GJ,Unaltered
TCGA-A5-A0GX,Unaltered
TCGA-A7-A3IY,Unaltered
TCGA-A7-A13H,Unaltered
TCGA-A8-A0A7,Unaltered
TCGA-A8-A07U,Unaltered
TCGA-AC-A2QJ,Unaltered
TCGA-AC-A3OD,Unaltered
TCGA-AJ-A3BK,Unaltered
TCGA-AK-3426,Unaltered
TCGA-AK-3429,Unaltered
TCGA-AK-3445,Unaltered
TCGA-AK-3455,Unaltered
TCGA-AO-A128,Unaltered
TCGA-AP-A05D,Unaltered
TCGA-AR-A1AJ,Unaltered
TCGA-AR-A1AK,Unaltered
TCGA-AR-A1AX,Unaltered
TCGA-AR-A2LJ,Unaltered
TCGA-AX-A05W,Unaltered
TCGA-B0-4691,Unaltered
TCGA-B0-4694,Unaltered
TCGA-B0-4697,Unaltered
TCGA-B0-4810,Unaltered
TCGA-B0-4815,Unaltered
TCGA-B0-4817,Unaltered
TCGA-B0-4822,Unaltered
TCGA-B0-4833,Unaltered
TCGA-B0-4839,Unaltered
TCGA-B0-4847,Unaltered
TCGA-B0-4848,Unaltered
TCGA-B0-5077,Unaltered
TCGA-B0-5083,Unaltered
TCGA-B0-5088,Unaltered
TCGA-B0-5092,Unaltered
TCGA-B0-5107,Unaltered
TCGA-B0-5109,Unaltered
TCGA-B0-5399,Unaltered
TCGA-B0-5692,Unaltered
TCGA-B0-5694,Unaltered
TCGA-B0-5697,Unaltered
TCGA-B0-5701,Unaltered
TCGA-B1-5398,Unaltered
TCGA-B2-3924,Unaltered
TCGA-B2-4098,Unaltered
TCGA-B2-4102,Unaltered
TCGA-B2-5633,Unaltered
TCGA-B2-5635,Unaltered
TCGA-B2-5641,Unaltered
TCGA-B5-A0K2,Unaltered
TCGA-B5-A0K6,Unaltered
TCGA-B5-A11I,Unaltered
TCGA-B5-A11Y,Unaltered
TCGA-B6-A0I2,Unaltered
TCGA-B6-A0RT,Unaltered
TCGA-B6-A3ZX,Unaltered
TCGA-B8-A54F,Unaltered
TCGA-B8-4143,Unaltered
TCGA-B8-4621,Unaltered
TCGA-B8-5164,Unaltered
TCGA-B8-5550,Unaltered
TCGA-B8-5551,Unaltered
TCGA-B8-5553,Unaltered
TCGA-B9-A5W8,Unaltered
TCGA-B9-A8YH,Unaltered
TCGA-B9-A69E,Unaltered
TCGA-B9-4113,Unaltered
TCGA-B9-4114,Unaltered
TCGA-B9-5156,Unaltered
TCGA-BJ-A45E,Unaltered
TCGA-BK-A139,Unaltered
TCGA-BP-4174,Unaltered
TCGA-BP-4176,Unaltered
TCGA-BP-4761,Unaltered
TCGA-BP-4771,Unaltered
TCGA-BP-4777,Unaltered
TCGA-BP-4781,Unaltered
TCGA-BP-4787,Unaltered
TCGA-BP-4797,Unaltered
TCGA-BP-4959,Unaltered
TCGA-BP-4962,Unaltered
TCGA-BP-4983,Unaltered
TCGA-BP-4992,Unaltered
TCGA-BP-5000,Unaltered
TCGA-BP-5001,Unaltered
TCGA-BP-5169,Unaltered
TCGA-BP-5173,Unaltered
TCGA-BP-5175,Unaltered
TCGA-BP-5178,Unaltered
TCGA-BP-5180,Unaltered
TCGA-BP-5183,Unaltered
TCGA-BP-5189,Unaltered
TCGA-BP-5191,Unaltered
TCGA-BP-5196,Unaltered
TCGA-BP-5201,Unaltered
TCGA-BQ-5880,Unaltered
TCGA-BQ-5881,Unaltered
TCGA-BQ-5888,Unaltered
TCGA-BQ-5892,Unaltered
TCGA-BQ-7046,Unaltered
TCGA-BQ-7059,Unaltered
TCGA-BQ-7062,Unaltered
TCGA-BS-A0UM,Unaltered
TCGA-C8-A8HP,Unaltered
TCGA-C8-A12K,Unaltered
TCGA-C8-A12V,Unaltered
TCGA-CC-A9FV,Unaltered
TCGA-CJ-4635,Unaltered
TCGA-CJ-4637,Unaltered
TCGA-CJ-4640,Unaltered
TCGA-CJ-4641,Unaltered
TCGA-CJ-4873,Unaltered
TCGA-CJ-4881,Unaltered
TCGA-CJ-4888,Unaltered
TCGA-CJ-4894,Unaltered
TCGA-CJ-4900,Unaltered
TCGA-CJ-4901,Unaltered
TCGA-CJ-4903,Unaltered
TCGA-CJ-4916,Unaltered
TCGA-CJ-4923,Unaltered
TCGA-CJ-5672,Unaltered
TCGA-CJ-5675,Unaltered
TCGA-CJ-5677,Unaltered
TCGA-CJ-5686,Unaltered
TCGA-CJ-6027,Unaltered
TCGA-CJ-6030,Unaltered
TCGA-CM-4746,Unaltered
TCGA-CV-6938,Unaltered
TCGA-CW-5587,Unaltered
TCGA-CW-5588,Unaltered
TCGA-CW-6087,Unaltered
TCGA-CZ-4854,Unaltered
TCGA-CZ-4857,Unaltered
TCGA-CZ-4860,Unaltered
TCGA-CZ-4861,Unaltered
TCGA-CZ-4862,Unaltered
TCGA-CZ-4864,Unaltered
TCGA-CZ-5452,Unaltered
TCGA-CZ-5456,Unaltered
TCGA-CZ-5459,Unaltered
TCGA-CZ-5462,Unaltered
TCGA-CZ-5466,Unaltered
TCGA-CZ-5468,Unaltered
TCGA-CZ-5984,Unaltered
TCGA-CZ-5985,Unaltered
TCGA-CZ-5987,Unaltered
TCGA-D1-A0ZV,Unaltered
TCGA-D1-A16I,Unaltered
TCGA-D1-A16Q,Unaltered
TCGA-D1-A16X,Unaltered
TCGA-D1-A17B,Unaltered
TCGA-D1-A17L,Unaltered
TCGA-D1-A17N,Unaltered
TCGA-D1-A169,Unaltered
TCGA-D1-A174,Unaltered
TCGA-DD-AACC,Unaltered
TCGA-DD-AADN,Unaltered
TCGA-DW-7841,Unaltered
TCGA-DZ-6131,Unaltered
TCGA-DZ-6132,Unaltered
TCGA-DZ-6134,Unaltered
TCGA-E2-A1B5,Unaltered
TCGA-E2-A1B6,Unaltered
TCGA-E2-A573,Unaltered
TCGA-E9-A1ND,Unaltered
TCGA-E9-A1R4,Unaltered
TCGA-E9-A3QA,Unaltered
TCGA-E9-A5FK,Unaltered
TCGA-EU-5905,Unaltered
TCGA-EV-5901,Unaltered
TCGA-EW-A1IZ,Unaltered
TCGA-EW-A1P8,Unaltered
TCGA-EW-A1PB,Unaltered
TCGA-EW-A6SB,Unaltered
TCGA-F9-A97G,Unaltered
TCGA-G6-A8L7,Unaltered
TCGA-G7-7502,Unaltered
TCGA-GL-A4EM,Unaltered
TCGA-GL-A9DD,Unaltered
TCGA-GM-A2DF,Unaltered
TCGA-HE-A5NF,Unaltered
TCGA-HE-A5NK,Unaltered
TCGA-HE-A5NL,Unaltered
TCGA-HE-7128,Unaltered
TCGA-HQ-A5ND,Unaltered
TCGA-IA-A40U,Unaltered
TCGA-IA-A83S,Unaltered
TCGA-IA-A83T,Unaltered
TCGA-IA-A83V,Unaltered
TCGA-IA-A83W,Unaltered
TCGA-JY-A6F8,Unaltered
TCGA-K7-A5RG,Unaltered
TCGA-KK-A7B0,Unaltered
TCGA-KO-8404,Unaltered
TCGA-KO-8405,Unaltered
TCGA-KU-A6H7,Unaltered
TCGA-L5-A8NE,Unaltered
TCGA-LD-A7W5,Unaltered
TCGA-LL-A5YN,Unaltered
TCGA-LL-A5YO,Unaltered
TCGA-LL-A441,Unaltered
TCGA-MH-A562,Unaltered
TCGA-MH-A855,Unaltered
TCGA-OL-A5D7,Unaltered
TCGA-OL-A66I,Unaltered
TCGA-P4-A5EA,Unaltered
TCGA-P4-A5ED,Unaltered
TCGA-PJ-A5Z8,Unaltered
TCGA-Q2-A5QZ,Unaltered
TCGA-QS-A5YQ,Unaltered
TCGA-SX-A7SN,Unaltered
TCGA-SX-A7SP,Unaltered
TCGA-UZ-A9PM,Unaltered
TCGA-UZ-A9PN,Unaltered
TCGA-UZ-A9PO,Unaltered
TCGA-V9-A7HT,Unaltered
TCGA-WN-AB4C,Unaltered
TCGA-WT-AB41,Unaltered
TCGA-XF-A9T5,Unaltered
TCGA-Y8-A8RY,Unaltered
TCGA-Y8-A8S1,Unaltered
TCGA-Y8-A896,Unaltered
TCGA-Y8-A897,Unaltered
TCGA-Y8-A898,Unaltered
TCGA-2F-A9KR,Unaltered
TCGA-4T-AA8H,Unaltered
TCGA-4Z-AA7M,Unaltered
TCGA-4Z-AA7S,Unaltered
TCGA-4Z-AA7Y,Unaltered
TCGA-4Z-AA89,Unaltered
TCGA-05-5428,Unaltered
TCGA-5M-AAT5,Unaltered
TCGA-33-4587,Unaltered
TCGA-35-5375,Unaltered
TCGA-37-4135,Unaltered
