Hugo,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CPEB3,403.65216,0.16203589080850347,0.09664939727745009,1.676532863866179,0.09363386458052586,0.17783528045816102
CPEB4,2403.49,0.3547207783548363,0.10215772707491638,3.4722853425928832,0.0005160475186562421,0.002383537866439145
CPE,10638.1045,1.093565830065972,0.18202878014598203,6.007653455618186,1.882276236538507e-09,2.5525013708804277e-08
CPLX1,409.17252,0.286471735605488,0.15728291580717396,1.8213785911541542,0.06854932722549974,0.13867173183822926
CPLX2,2070.71,3.6486785602827267,0.39865731230560564,9.152418499941362,5.567294210599282e-20,2.2099786552013784e-18
CPLX3,79.52232,2.6858944723666545,0.31543549598201914,8.514877071792071,1.6676711502723215e-17,5.280958642529018e-16
CPLX4,0.9278796,-0.2801105758621191,0.25232297007089083,-1.1101271350104245,0.26694424579976894,0.3963054840161947
CPM,2612.6118,-0.2988690343671969,0.1377396975110755,-2.169810445119971,0.030021208767166508,0.07154347973373704
CPN1,186.10835,2.2142583184772646,0.5947909553108165,3.722750486883535,0.00019706424442202594,0.0010213313727063156
CPN2,733.03564,4.866067739301356,0.40879561853785407,11.903424397516538,1.1358850358961052e-32,1.4721370961911775e-30
CPNE1,6369.175,0.040117405948547534,0.07186004501123386,0.5582713723916538,0.5766590903208786,0.6932804028492194
CPNE2,2264.3416,-0.021929369700964294,0.0850773505546898,-0.2577580232340164,0.7965936625922345,0.8635556966864456
CPNE3,5828.483,0.03982849777208153,0.0628929834947077,0.6332741040251811,0.5265546610159855,0.6495634591580204
CPNE4,286.7484,2.645001740692773,0.3109777225859253,8.505438005971442,1.809112721179953e-17,5.673771787418539e-16
CPNE5,509.1225,0.653184336248131,0.15627817233417757,4.179626153109813,2.9198870749271695e-05,0.00018661721115716755
CPNE6,79.829834,2.4702000917791347,0.34907218692640557,7.07647353267914,1.4786897949923272e-12,2.9025034391173367e-11
CPNE7,288.4353,-0.07219617697176144,0.17713336333444132,-0.4075809074739327,0.6835813836880691,0.7795855290661721
CPNE8,604.4719,0.18534432648648552,0.11989501528094822,1.5458885096446329,0.12213149604414451,0.21869460861779744
CPNE9,16.80557,1.2270569289592188,0.2148533827957247,5.711136185022802,1.1222439369242267e-08,1.3457300150494556e-07
CPOX,1023.2836,-0.09275720849736192,0.06319882879423813,-1.4677045487561098,0.14218449462286684,0.24635241786361256
CPO,6.0905395,-0.09756246211843925,0.1814089379962008,-0.5378040530752816,0.5907123335266595,0.7059688773811741
CPPED1,1611.726,0.1361862854941398,0.08953403298145475,1.5210560829126079,0.12824576405779398,0.22729302686207462
CPS1,5229.993,2.7795815934290915,0.28224023779476165,9.848282495603398,6.97252434189667e-23,3.6582386426519526e-21
CPSF1,4917.354,-0.14730331497828345,0.06236486132029731,-2.36196011439445,0.018178597905232116,0.04786802489308296
CPSF2,2716.604,-0.05746478052207972,0.044642998754019954,-1.287207000558071,0.19802214786857808,0.31690175517345354
CPSF3L,3909.5505,-0.035116475023817324,0.047469503193917593,-0.7397691709635777,0.45944006840332796,0.590557775937808
CPSF3,2006.3145,-0.04144275816195171,0.045429972421828925,-0.9122338393064625,0.36164563391486027,0.4975328685914809
CPSF4L,1.2088493,-0.5085219877240785,0.2500214946275543,-2.0339130780799497,0.04196036012608888,0.093783034224253
CPSF4,1290.5662,0.13413917039363268,0.0574651095403329,2.3342715513225425,0.01958150738685836,0.050736144520166566
CPSF6,3651.7043,-0.10089467222986404,0.04356753221895336,-2.3158225194579973,0.020567961140443364,0.052821766938554365
CPSF7,4332.655,0.030264944023273732,0.0372683841668898,0.8120809286430478,0.4167451956518262,0.5508005321068575
CPT1A,4651.158,0.02429863317372991,0.08978399290663203,0.27063435682793135,0.786672268656692,0.856180765726211
CPT1B,841.8231,-0.0025250976911079825,0.10912701114750713,-0.023139071294592726,0.9815393396348231,0.9882556401015326
CPT1C,433.19385,0.5159595589536294,0.1678786183909489,3.0734084179325554,0.0021162863358899888,0.008049257931652249
CPT2,1789.2969,-0.051592427465808124,0.0656616930803807,-0.7857309954321542,0.43202510046183185,0.5661397626917135
CPVL,2077.589,0.5832720769322571,0.1358040102880429,4.294954734364073,1.7472898419949734e-05,0.0001177900868337638
CPXCR1,0.6972505,0.6618125472263168,0.47939227450917105,1.3805240142927164,0.16742536095462224,0.27911357985194285
CPXM1,1848.9789,0.5150839677300745,0.16991136119829353,3.0314863237953253,0.0024335294430386295,0.009087625459941347
CPXM2,1257.9161,0.5157904089413649,0.1694604405554791,3.043721633501253,0.0023367124732501716,0.008787368005669842
CPZ,770.7703,0.2029927528383129,0.17139492917103066,1.184356817439748,0.2362718463886173,0.3611812489012516
CP,9726.826,0.28858076728043686,0.2582152075715767,1.1175978750223026,0.2637387767604713,0.3924994571256596
CR1L,13.582455,0.3437086035485973,0.24738688934372527,1.3893565841762952,0.16472434541610692,0.2755415142537843
CR1,257.97662,0.645916042702674,0.18965506799113022,3.405741009424975,0.000659847434163315,0.0029671907827610463
CR2,306.99655,0.45778333560335444,0.28202619425241493,1.6231943873753654,0.10454785728474665,0.19375915893871914
CRABP1,646.64453,1.7537127028361057,0.30944116093063206,5.667354328564061,1.4501925334902495e-08,1.703497471812976e-07
CRABP2,6666.1235,-0.05273859497254498,0.21346275602641465,-0.24706227893927746,0.8048600259656434,0.8692665953723865
CRADD,403.375,0.2187536057049457,0.07327693022694791,2.985299807557961,0.002833005076326478,0.010314773831387753
CRAMP1L,1647.6222,0.06650906759525119,0.0627867943033842,1.0592843341209788,0.28947030733532464,0.4219375774282961
CRAT,3547.5547,-0.15888953474988188,0.10358108038368681,-1.5339629028903787,0.125038779426901,0.22292146427844153
CRB1,170.19383,3.2205693003582136,0.3028160214414787,10.635399293034471,2.0395324098090522e-26,1.4674135757339394e-24
CRB2,278.63565,1.9091788467803295,0.24215722627617634,7.884046559911214,3.169461027254278e-15,8.097435026549116e-14
CRB3,793.0551,-0.36779070181697054,0.16106518353479823,-2.2834897880801726,0.02240153370812349,0.05658068860876487
CRBN,1358.5852,0.20969027106948512,0.05766594637129043,3.636292894932555,0.00027658982603943856,0.0013741718445269896
CRCP,2110.2961,-0.023089015353054167,0.04084263485857178,-0.5653164991192628,0.5718585083602667,0.6889903963929336
CRCT1,177.88905,1.8458783128794736,0.6152914692340953,3.0000063468736085,0.0026997398070323204,0.009921860661713147
CREB1,2072.7473,0.07899438717896863,0.04685982081494783,1.6857594801935347,0.09184213520403267,0.17503879661885235
CREB3L1,3265.9998,-0.3515372194057922,0.18799978424469055,-1.8698809725667025,0.06150034863626236,0.12698478822659362
CREB3L2,4976.243,0.02365095460587679,0.07923815412617108,0.2984793735631111,0.7653373165704227,0.8415432982951717
CREB3L3,758.3934,2.625674908875254,0.38366421854658667,6.843679399715587,7.71845567366727e-12,1.4130044671063467e-10
CREB3L4,1977.9827,0.030968449523041966,0.13967138858903588,0.2217236460228976,0.824529021373761,0.8840208704478445
CREB3,2539.5144,0.04420425792149885,0.05749501957778162,0.7688362965369117,0.4419904985795775,0.5751415698968476
CREB5,759.1022,0.3395613152979912,0.1512140648145953,2.245567009354123,0.02473175560822859,0.061165229022246116
CREBBP,5368.003,0.025751942158907113,0.05304028443922207,0.4855166677775986,0.6273098922895579,0.7352050899572792
CREBL2,3448.983,0.335563762299082,0.07277321806814607,4.611088683543642,4.005655926813025e-06,3.085501377414763e-05
CREBZF,2678.6287,0.10685455777730565,0.05918317161561221,1.8054888722644595,0.07099821527051375,0.14259391141666194
CREG1,6580.483,0.29600172709875167,0.07621953152634112,3.883541674570053,0.00010294587749694162,0.0005752857860123208
CREG2,51.443783,1.9896096953668276,0.25263395088364693,7.875464435431967,3.3947943303193973e-15,8.661815520775828e-14
CRELD1,1783.7504,0.17433253927578765,0.07502869957673987,2.323544727007818,0.02014990780096769,0.05194752939862175
CRELD2,1956.4469,-0.222986124394635,0.07275035772459372,-3.065086294678839,0.0021760720046147563,0.008249850664531341
CREM,1007.77515,0.09981512838721644,0.07141499285407252,1.3976774959730935,0.16220993503816272,0.27239131874865663
CRHBP,122.37257,2.802263134841894,0.23688112978903822,11.829828476998298,2.7370049588306706e-32,3.455689486730079e-30
CRHR1,39.790447,2.247732669483864,0.288910612948069,7.780028038941888,7.250847636151311e-15,1.8053319114437806e-13
CRHR2,4.537105,0.69643480185806,0.22935903804032692,3.0364393215479466,0.0023939028629137524,0.008961109224793828
CRH,35.289207,4.094539026126999,0.5594754884376365,7.318531572421887,2.506990432134964e-13,5.3039786764195944e-12
CRIM1,4776.0703,0.16152615106839205,0.10927784070404113,1.4781235612612058,0.13937470870968724,0.24245004883987373
CRIP1,5246.4434,-0.6260802090355135,0.1588582785149604,-3.9411242202058276,8.110061088173332e-05,0.0004681825825827496
CRIP2,6788.1323,-0.14938616974466457,0.11202059814785974,-1.3335598293046493,0.18234815542728522,0.2973051238616989
CRIP3,41.03762,0.6493920474099211,0.2075410131103126,3.128981774145793,0.0017541318832266428,0.006862927020141024
CRIPAK,553.7678,-0.3389858100366163,0.07945716290186394,-4.266271254302036,1.9876709065234937e-05,0.00013208393765930314
CRIPT,890.45435,0.03308724592912287,0.051746737224106776,0.6394073849685893,0.5225579460021352,0.6461809050462395
CRISP1,0.76220185,0.22168963164358005,0.6024703393243084,0.36796771089546537,0.71289731059785,0.8019889841572733
CRISP2,12.653793,0.5031572897167719,0.42548073811837367,1.1825618521343912,0.2369828387418702,0.3619286837972842
CRISP3,663.25916,1.4790304024558343,0.4206686458119709,3.515903591058047,0.0004382600955764622,0.0020656912501038935
CRISPLD1,1063.6378,0.43925790065070497,0.17275261327727953,2.542699020973226,0.010999993654745606,0.03176477435788277
CRISPLD2,2784.0251,0.16070606719546413,0.13301216716030795,1.208205765129585,0.22696812477684813,0.35026939530659396
CRKL,4846.1025,0.10199411950060834,0.056367540983469036,1.8094477374934672,0.07038147252308397,0.1415731747637736
CRK,1880.9272,0.0026936611168567022,0.055078543577618023,0.048905815983691175,0.9609943539257149,0.9763131717615073
CRLF1,801.95636,1.488294328424108,0.23309892848428715,6.38481840350644,1.7160098208997556e-10,2.6844374256601293e-09
CRLF2,5.1160903,1.6811746390050726,0.32976937317639865,5.098031460022174,3.432037905448757e-07,3.178655078543879e-06
CRLF3,780.1882,0.03884711255686344,0.07104956621600328,0.5467607281198781,0.5845431267921899,0.7004635154018367
CRLS1,2724.1072,-0.0590357992166736,0.0737305572769639,-0.8006965008403446,0.4233073687852582,0.5572156593211477
CRMP1,1525.8441,1.4970738588484305,0.1830861901625871,8.176880285285172,2.9128715430547805e-16,8.097286377497452e-15
CRNKL1,1852.273,0.09478021474875568,0.045449268898866836,2.085406807305514,0.037032389457126225,0.0847828570046748
