0,1
TCGA-G9-6498,Unaltered
TCGA-G9-7521,Unaltered
TCGA-G9-7525,Unaltered
TCGA-GE-A2C6,Unaltered
TCGA-GI-A2C8,Unaltered
TCGA-GL-A9DE,Unaltered
TCGA-GM-A2DA,Unaltered
TCGA-GM-A2DL,Unaltered
TCGA-GM-A5PX,Unaltered
TCGA-H2-A2K9,Unaltered
TCGA-H2-A3RI,Unaltered
TCGA-H2-A26U,Unaltered
TCGA-H2-A421,Unaltered
TCGA-H2-A422,Unaltered
TCGA-HC-A632,Unaltered
TCGA-HC-7210,Unaltered
TCGA-HC-7742,Unaltered
TCGA-HC-7821,Unaltered
TCGA-HC-8264,Unaltered
TCGA-HE-7129,Unaltered
TCGA-HI-7169,Unaltered
TCGA-IM-A3ED,Unaltered
TCGA-IM-A3U2,Unaltered
TCGA-IM-A3U3,Unaltered
TCGA-IM-A4EB,Unaltered
TCGA-IM-A41Y,Unaltered
TCGA-IM-A420,Unaltered
TCGA-J4-AAU2,Unaltered
TCGA-J8-A3NZ,Unaltered
TCGA-J8-A3O1,Unaltered
TCGA-J8-A3O2,Unaltered
TCGA-J8-A3YE,Unaltered
TCGA-J8-A3YF,Unaltered
TCGA-J8-A3YH,Unaltered
TCGA-J8-A4HW,Unaltered
TCGA-J8-A42S,Unaltered
TCGA-J9-A8CL,Unaltered
TCGA-J9-A8CM,Unaltered
TCGA-J9-A8CP,Unaltered
TCGA-KC-A4BV,Unaltered
TCGA-KK-A5A1,Unaltered
TCGA-KK-A6E7,Unaltered
TCGA-KK-A6E8,Unaltered
TCGA-KK-A7AV,Unaltered
TCGA-KK-A8I9,Unaltered
TCGA-KK-A8IG,Unaltered
TCGA-KK-A8IJ,Unaltered
TCGA-KK-A59X,Unaltered
TCGA-KL-8325,Unaltered
TCGA-KL-8330,Unaltered
TCGA-KL-8333,Unaltered
TCGA-KM-8439,Unaltered
TCGA-KM-8639,Unaltered
TCGA-KN-8423,Unaltered
TCGA-KN-8436,Unaltered
TCGA-KO-8413,Unaltered
TCGA-KP-A3W0,Unaltered
TCGA-KS-A4I3,Unaltered
TCGA-KS-A4I5,Unaltered
TCGA-KS-A4I7,Unaltered
TCGA-KS-A4I9,Unaltered
TCGA-KS-A4IB,Unaltered
TCGA-KS-A4IC,Unaltered
TCGA-KS-A41F,Unaltered
TCGA-KS-A41I,Unaltered
TCGA-KS-A41J,Unaltered
TCGA-L6-A4EP,Unaltered
TCGA-L6-A4EQ,Unaltered
TCGA-L6-A4ET,Unaltered
TCGA-L6-A4EU,Unaltered
TCGA-M7-A721,Unaltered
TCGA-M7-A723,Unaltered
TCGA-MH-A857,Unaltered
TCGA-MK-A4N6,Unaltered
TCGA-MK-A4N7,Unaltered
TCGA-MK-A4N9,Unaltered
TCGA-MM-A564,Unaltered
TCGA-NI-A4U2,Unaltered
TCGA-OL-A66J,Unaltered
TCGA-OL-A97C,Unaltered
TCGA-PG-A7D5,Unaltered
TCGA-QS-A8F1,Unaltered
TCGA-QU-A6IL,Unaltered
TCGA-QU-A6IO,Unaltered
TCGA-RD-A8N4,Unaltered
TCGA-S3-A6ZF,Unaltered
TCGA-TK-A8OK,Unaltered
TCGA-UU-A93S,Unaltered
TCGA-UZ-A9PQ,Unaltered
TCGA-V1-A8ML,Unaltered
TCGA-V1-A8WS,Unaltered
TCGA-V1-A9O5,Unaltered
TCGA-V1-A9OT,Unaltered
TCGA-V1-A9Z7,Unaltered
TCGA-V1-A9ZG,Unaltered
TCGA-V1-A9ZI,Unaltered
TCGA-86-7711,Unaltered
TCGA-VN-A88K,Unaltered
TCGA-VN-A88O,Unaltered
TCGA-VP-AA1N,Unaltered
TCGA-WT-AB44,Unaltered
TCGA-WW-A8ZI,Unaltered
TCGA-X4-A8KQ,Unaltered
TCGA-XF-AAN7,Unaltered
TCGA-XK-AAJR,Unaltered
TCGA-YJ-A8SW,Unaltered
TCGA-YL-A8HK,Unaltered
TCGA-YL-A8SH,Unaltered
TCGA-YL-A8SR,Unaltered
TCGA-YL-A9WJ,Unaltered
TCGA-YL-A9WK,Unaltered
TCGA-Z7-A8R6,Unaltered
TCGA-ZG-A8QY,Unaltered
TCGA-ZG-A9L0,Unaltered
TCGA-ZG-A9L1,Unaltered
TCGA-ZG-A9L4,Unaltered
TCGA-ZG-A9L5,Unaltered
TCGA-ZG-A9NI,Unaltered
TCGA-AR-A1AQ,Altered
TCGA-A2-A0D0,Altered
TCGA-25-1312,Unaltered
TCGA-AG-A01J,Altered
TCGA-AG-A01Y,Altered
TCGA-B0-4688,Altered
TCGA-50-5935,Altered
TCGA-D8-A27R,Altered
TCGA-G9-A9S0,Altered
TCGA-UL-AAZ6,Altered
TCGA-CR-6491,Altered
TCGA-AR-A0U4,Altered
TCGA-55-1594,Altered
TCGA-3B-A9I1,Altered
TCGA-36-2542,Altered
TCGA-61-2104,Altered
TCGA-A5-A2K4,Altered
TCGA-A7-A4SA,Altered
TCGA-BA-6870,Altered
TCGA-BH-A0HX,Altered
TCGA-BH-A1FE,Altered
TCGA-CV-A464,Altered
TCGA-CV-7406,Altered
TCGA-D3-A3BZ,Altered
TCGA-DX-A8BG,Altered
TCGA-E9-A226,Altered
TCGA-EA-A556,Altered
TCGA-EK-A2IP,Altered
TCGA-HF-7133,Altered
TCGA-IN-8462,Altered
TCGA-LN-A49L,Altered
TCGA-PD-A5DF,Altered
TCGA-QQ-A8VH,Altered
TCGA-QT-A5XP,Altered
TCGA-RQ-A68N,Altered
TCGA-S9-A7R8,Altered
TCGA-TQ-A8XE,Altered
TCGA-V1-A8WW,Altered
TCGA-VQ-AA6D,Altered
TCGA-59-2348,Altered
TCGA-BR-A4PD,Altered
TCGA-UD-AAC5,Altered
TCGA-37-4130,Altered
TCGA-L5-A4OI,Altered
TCGA-BR-A4QL,Altered
TCGA-VQ-A8P2,Altered
TCGA-BR-4363,Altered
TCGA-BR-6452,Altered
TCGA-BR-8487,Altered
TCGA-BR-8591,Altered
TCGA-CW-5580,Altered
TCGA-FR-A8YD,Altered
TCGA-VQ-A8PT,Altered
TCGA-17-Z003,Altered
TCGA-D3-A2J6,Altered
TCGA-B0-5100,Altered
TCGA-AX-A05Z,Altered
TCGA-B0-5106,Altered
TCGA-B5-A11N,Altered
TCGA-D1-A16J,Altered
TCGA-EV-5902,Altered
TCGA-ZF-AA4X,Altered
TCGA-CA-6717,Altered
TCGA-B5-A0JZ,Altered
TCGA-F5-6814,Altered
TCGA-24-2289,Altered
TCGA-17-Z045,Altered
TCGA-24-1426,Altered
TCGA-AX-A2HA,Altered
TCGA-BA-A6DA,Altered
TCGA-BR-4361,Altered
TCGA-BR-7704,Altered
TCGA-CA-6718,Altered
TCGA-DB-A4XB,Altered
TCGA-DD-AADJ,Altered
TCGA-DK-A6AW,Altered
TCGA-FU-A3HZ,Altered
TCGA-GL-A9DC,Altered
TCGA-HU-8238,Altered
TCGA-IR-A3LA,Altered
TCGA-UD-AAC1,Altered
TCGA-VQ-A91Q,Altered
TCGA-W3-AA1R,Altered
TCGA-IQ-A61O,Altered
TCGA-A4-8312,Altered
TCGA-GL-7966,Altered
TCGA-HD-7831,Altered
TCGA-UF-A7JD,Altered
TCGA-AO-A0J6,Altered
TCGA-AA-A01Z,Altered
TCGA-AA-A01F,Altered
TCGA-DK-AA75,Altered
TCGA-2F-A9KP,Altered
TCGA-B6-A0IG,Altered
TCGA-D1-A179,Altered
TCGA-DK-A6B6,Altered
TCGA-G2-A3IB,Altered
TCGA-H5-A2HR,Altered
TCGA-86-7701,Altered
TCGA-B5-A11G,Altered
TCGA-KN-8432,Altered
TCGA-D5-6530,Altered
TCGA-DK-AA6T,Altered
TCGA-A6-5665,Altered
TCGA-DK-A3WW,Altered
TCGA-E7-A7XN,Altered
TCGA-E7-A85H,Altered
TCGA-E9-A1NE,Altered
TCGA-HU-A4G9,Altered
TCGA-K4-A6FZ,Altered
TCGA-VR-A8EQ,Altered
TCGA-XF-AAMX,Altered
TCGA-ZF-A9R4,Altered
TCGA-2K-A9WE,Altered
TCGA-2Y-A9GW,Altered
TCGA-2Y-A9H3,Altered
TCGA-2Z-A9J1,Altered
TCGA-2Z-A9J5,Altered
TCGA-2Z-A9JI,Altered
TCGA-2Z-A9JL,Altered
TCGA-2Z-A9JM,Altered
TCGA-2Z-A9JP,Altered
TCGA-2Z-A9JR,Altered
TCGA-2Z-A9JT,Altered
TCGA-4Z-AA7W,Altered
TCGA-5P-A9KC,Altered
TCGA-A2-A0CR,Altered
TCGA-A2-A0ST,Altered
TCGA-A2-A3XT,Altered
TCGA-A2-A3XW,Altered
TCGA-A2-A3XZ,Altered
TCGA-A2-A04Q,Altered
TCGA-A3-A6NI,Altered
TCGA-A3-A6NN,Altered
TCGA-A3-A8OV,Altered
TCGA-A3-3311,Altered
TCGA-A3-3319,Altered
TCGA-A3-3326,Altered
TCGA-A3-3343,Altered
TCGA-A3-3346,Altered
TCGA-A3-3347,Altered
TCGA-A3-3351,Altered
TCGA-A3-3358,Altered
TCGA-A4-A6HP,Altered
TCGA-A4-A7UZ,Altered
TCGA-A4-A48D,Altered
TCGA-A4-A772,Altered
TCGA-A4-7286,Altered
TCGA-A4-7585,Altered
TCGA-A5-A0GJ,Altered
TCGA-A5-A0GX,Altered
TCGA-A7-A3IY,Altered
TCGA-A7-A13H,Altered
TCGA-A8-A0A7,Altered
TCGA-A8-A07U,Altered
TCGA-AC-A2QJ,Altered
TCGA-AC-A3OD,Altered
TCGA-AJ-A3BK,Altered
TCGA-AK-3426,Altered
TCGA-AK-3429,Altered
TCGA-AK-3445,Altered
TCGA-AK-3455,Altered
TCGA-AO-A128,Altered
TCGA-AP-A05D,Altered
TCGA-AR-A1AJ,Altered
TCGA-AR-A1AK,Altered
TCGA-AR-A1AX,Altered
TCGA-AR-A2LJ,Altered
TCGA-AX-A05W,Altered
TCGA-B0-4691,Altered
TCGA-B0-4694,Altered
TCGA-B0-4697,Altered
TCGA-B0-4810,Altered
TCGA-B0-4815,Altered
TCGA-B0-4817,Altered
TCGA-B0-4822,Altered
TCGA-B0-4833,Altered
TCGA-B0-4839,Altered
TCGA-B0-4847,Altered
TCGA-B0-4848,Altered
TCGA-B0-5077,Altered
TCGA-B0-5083,Altered
TCGA-B0-5088,Altered
TCGA-B0-5092,Altered
TCGA-B0-5107,Altered
TCGA-B0-5109,Altered
TCGA-B0-5399,Altered
TCGA-B0-5692,Altered
TCGA-B0-5694,Altered
TCGA-B0-5697,Altered
TCGA-B0-5701,Altered
TCGA-B1-5398,Altered
TCGA-B2-3924,Altered
TCGA-B2-4098,Altered
TCGA-B2-4102,Altered
TCGA-B2-5633,Altered
TCGA-B2-5635,Altered
TCGA-B2-5641,Altered
TCGA-B5-A0K2,Altered
TCGA-B5-A0K6,Altered
TCGA-B5-A11I,Altered
TCGA-B5-A11Y,Altered
TCGA-B6-A0I2,Altered
TCGA-B6-A0RT,Altered
TCGA-B6-A3ZX,Altered
TCGA-B8-A54F,Altered
TCGA-B8-4143,Altered
TCGA-B8-4621,Altered
TCGA-B8-5164,Altered
TCGA-B8-5550,Altered
TCGA-B8-5551,Altered
TCGA-B8-5553,Altered
TCGA-B9-A5W8,Altered
TCGA-B9-A8YH,Altered
TCGA-B9-A69E,Altered
TCGA-B9-4113,Altered
TCGA-B9-4114,Altered
TCGA-B9-5156,Altered
TCGA-BJ-A45E,Altered
TCGA-BK-A139,Altered
TCGA-BP-4174,Altered
TCGA-BP-4176,Altered
TCGA-BP-4761,Altered
TCGA-BP-4771,Altered
TCGA-BP-4777,Altered
TCGA-BP-4781,Altered
TCGA-BP-4787,Altered
TCGA-BP-4797,Altered
TCGA-BP-4959,Altered
TCGA-BP-4962,Altered
TCGA-BP-4983,Altered
TCGA-BP-4992,Altered
TCGA-BP-5000,Altered
TCGA-BP-5001,Altered
TCGA-BP-5169,Altered
TCGA-BP-5173,Altered
TCGA-BP-5175,Altered
TCGA-BP-5178,Altered
TCGA-BP-5180,Altered
TCGA-BP-5183,Altered
TCGA-BP-5189,Altered
TCGA-BP-5191,Altered
TCGA-BP-5196,Altered
TCGA-BP-5201,Altered
TCGA-BQ-5880,Altered
TCGA-BQ-5881,Altered
TCGA-BQ-5888,Altered
TCGA-BQ-5892,Altered
TCGA-BQ-7046,Altered
TCGA-BQ-7059,Altered
TCGA-BQ-7062,Altered
TCGA-BS-A0UM,Altered
TCGA-C8-A8HP,Altered
TCGA-C8-A12K,Altered
TCGA-C8-A12V,Altered
TCGA-CC-A9FV,Altered
TCGA-CJ-4635,Altered
TCGA-CJ-4637,Altered
TCGA-CJ-4640,Altered
TCGA-CJ-4641,Altered
TCGA-CJ-4873,Altered
TCGA-CJ-4881,Altered
TCGA-CJ-4888,Altered
TCGA-CJ-4894,Altered
TCGA-CJ-4900,Altered
TCGA-CJ-4901,Altered
TCGA-CJ-4903,Altered
TCGA-CJ-4916,Altered
TCGA-CJ-4923,Altered
TCGA-CJ-5672,Altered
TCGA-CJ-5675,Altered
TCGA-CJ-5677,Altered
TCGA-CJ-5686,Altered
TCGA-CJ-6027,Altered
TCGA-CJ-6030,Altered
TCGA-CM-4746,Altered
TCGA-CV-6938,Altered
TCGA-CW-5587,Altered
TCGA-CW-5588,Altered
TCGA-CW-6087,Altered
TCGA-CZ-4854,Altered
TCGA-CZ-4857,Altered
TCGA-CZ-4860,Altered
TCGA-CZ-4861,Altered
TCGA-CZ-4862,Altered
TCGA-CZ-4864,Altered
TCGA-CZ-5452,Altered
TCGA-CZ-5456,Altered
TCGA-CZ-5459,Altered
TCGA-CZ-5462,Altered
TCGA-CZ-5466,Altered
TCGA-CZ-5468,Altered
TCGA-CZ-5984,Altered
TCGA-CZ-5985,Altered
TCGA-CZ-5987,Altered
TCGA-D1-A0ZV,Altered
TCGA-D1-A16I,Altered
TCGA-D1-A16Q,Altered
TCGA-D1-A16X,Altered
TCGA-D1-A17B,Altered
TCGA-D1-A17L,Altered
TCGA-D1-A17N,Altered
TCGA-D1-A169,Altered
TCGA-D1-A174,Altered
TCGA-DD-AACC,Altered
TCGA-DD-AADN,Altered
TCGA-DW-7841,Altered
TCGA-DZ-6131,Altered
TCGA-DZ-6132,Altered
TCGA-DZ-6134,Altered
TCGA-E2-A1B5,Altered
TCGA-E2-A1B6,Altered
TCGA-E2-A573,Altered
TCGA-E9-A1ND,Altered
TCGA-E9-A1R4,Altered
TCGA-E9-A3QA,Altered
TCGA-E9-A5FK,Altered
TCGA-EU-5905,Altered
TCGA-EV-5901,Altered
TCGA-EW-A1IZ,Altered
TCGA-EW-A1P8,Altered
TCGA-EW-A1PB,Altered
TCGA-EW-A6SB,Altered
TCGA-F9-A97G,Altered
TCGA-G6-A8L7,Altered
TCGA-G7-7502,Altered
TCGA-GL-A4EM,Altered
TCGA-GL-A9DD,Altered
TCGA-GM-A2DF,Altered
TCGA-HE-A5NF,Altered
TCGA-HE-A5NK,Altered
TCGA-HE-A5NL,Altered
TCGA-HE-7128,Altered
TCGA-HQ-A5ND,Altered
TCGA-IA-A40U,Altered
TCGA-IA-A83S,Altered
TCGA-IA-A83T,Altered
TCGA-IA-A83V,Altered
TCGA-IA-A83W,Altered
TCGA-JY-A6F8,Altered
TCGA-K7-A5RG,Altered
TCGA-KK-A7B0,Altered
TCGA-KO-8404,Altered
TCGA-KO-8405,Altered
TCGA-KU-A6H7,Altered
TCGA-L5-A8NE,Altered
TCGA-LD-A7W5,Altered
TCGA-LL-A5YN,Altered
TCGA-LL-A5YO,Altered
TCGA-LL-A441,Altered
TCGA-MH-A562,Altered
TCGA-MH-A855,Altered
TCGA-OL-A5D7,Altered
TCGA-OL-A66I,Altered
TCGA-P4-A5EA,Altered
TCGA-P4-A5ED,Altered
TCGA-PJ-A5Z8,Altered
TCGA-Q2-A5QZ,Altered
TCGA-QS-A5YQ,Altered
TCGA-SX-A7SN,Altered
TCGA-SX-A7SP,Altered
TCGA-UZ-A9PM,Altered
TCGA-UZ-A9PN,Altered
TCGA-UZ-A9PO,Altered
TCGA-V9-A7HT,Altered
TCGA-WN-AB4C,Altered
TCGA-WT-AB41,Altered
TCGA-XF-A9T5,Altered
TCGA-Y8-A8RY,Altered
TCGA-Y8-A8S1,Altered
TCGA-Y8-A896,Altered
TCGA-Y8-A897,Altered
TCGA-Y8-A898,Altered
TCGA-2F-A9KR,Altered
TCGA-4T-AA8H,Altered
TCGA-4Z-AA7M,Altered
TCGA-4Z-AA7S,Altered
TCGA-4Z-AA7Y,Altered
TCGA-4Z-AA89,Altered
TCGA-05-5428,Altered
TCGA-5M-AAT5,Altered
TCGA-33-4587,Altered
TCGA-35-5375,Altered
TCGA-37-4135,Altered
TCGA-43-7658,Altered
TCGA-49-AARQ,Altered
TCGA-55-A492,Altered
TCGA-55-8094,Altered
TCGA-64-1681,Altered
TCGA-A5-A0GV,Altered
TCGA-AA-A01T,Altered
TCGA-AA-A02O,Altered
TCGA-AA-A03F,Altered
TCGA-AA-3502,Altered
TCGA-AA-3531,Altered
TCGA-AA-3542,Altered
TCGA-AC-A62X,Altered
TCGA-AD-6889,Altered
TCGA-AG-A01L,Altered
TCGA-AG-A020,Altered
TCGA-AJ-A2QM,Altered
TCGA-AX-A3FZ,Altered
TCGA-AX-A3GI,Altered
TCGA-AX-A060,Altered
TCGA-AY-6386,Altered
TCGA-AZ-4614,Altered
TCGA-AZ-4681,Altered
TCGA-AZ-6606,Altered
TCGA-B6-A0X4,Altered
TCGA-B6-A1KF,Altered
TCGA-66-2757,Altered
TCGA-BG-A0M0,Altered
TCGA-BG-A0M6,Altered
TCGA-BH-A1F5,Altered
TCGA-BT-A3PH,Altered
TCGA-BT-A20N,Altered
TCGA-BT-A42C,Altered
TCGA-BW-A5NP,Altered
TCGA-67-6217,Altered
TCGA-CC-A7IL,Altered
TCGA-CF-A3MH,Altered
TCGA-CF-A5U8,Altered
TCGA-CF-A8HY,Altered
TCGA-CF-A9FH,Altered
TCGA-CF-A27C,Altered
TCGA-CF-A47T,Altered
TCGA-CF-A47Y,Altered
TCGA-CL-5918,Altered
TCGA-CU-A3QU,Altered
TCGA-CV-5442,Altered
TCGA-D1-A0ZZ,Altered
TCGA-DD-A11A,Altered
TCGA-DD-AACQ,Altered
TCGA-DD-AACS,Altered
TCGA-DD-AACV,Altered
TCGA-DD-A73B,Altered
TCGA-DK-A3IM,Altered
TCGA-DK-A3IS,Altered
TCGA-DK-A3X2,Altered
TCGA-DK-AA6P,Altered
TCGA-DK-AA6U,Altered
TCGA-DK-AA76,Altered
TCGA-DM-A1D0,Altered
TCGA-DM-A1D4,Altered
TCGA-DM-A1DA,Altered
TCGA-DM-A1HA,Altered
TCGA-DM-A1HB,Altered
TCGA-DM-A28E,Altered
TCGA-DM-A28K,Altered
TCGA-DM-A280,Altered
TCGA-DY-A1H8,Altered
TCGA-E7-A4XJ,Altered
TCGA-E7-A5KF,Altered
TCGA-E7-A6MF,Altered
TCGA-E7-A7DU,Altered
TCGA-FD-A43X,Altered
TCGA-FJ-A3Z9,Altered
TCGA-FT-A3EE,Altered
TCGA-G2-A3VY,Altered
TCGA-G4-6304,Altered
TCGA-G4-6306,Altered
TCGA-G4-6315,Altered
TCGA-G4-6321,Altered
TCGA-G4-6586,Altered
TCGA-G5-6641,Altered
TCGA-G9-6332,Altered
TCGA-GV-A3QH,Altered
TCGA-GV-A40G,Altered
TCGA-HC-8213,Altered
TCGA-HQ-A2OF,Altered
TCGA-JY-A6FG,Altered
TCGA-JY-A93F,Altered
TCGA-KL-8346,Altered
TCGA-KQ-A41Q,Altered
TCGA-LG-A6GG,Altered
TCGA-LG-A9QC,Altered
TCGA-MI-A75G,Altered
TCGA-78-7161,Altered
TCGA-NH-A6GB,Altered
TCGA-NJ-A4YF,Altered
TCGA-R6-A8WC,Altered
TCGA-RC-A7SH,Altered
TCGA-RU-A8FL,Altered
TCGA-S5-AA26,Altered
TCGA-UB-A7MB,Altered
TCGA-86-7955,Altered
TCGA-VR-AA4D,Altered
TCGA-XF-A8HC,Altered
TCGA-XF-A8HG,Altered
TCGA-ZF-A9R2,Altered
TCGA-ZF-A9RE,Altered
TCGA-ZF-A9RL,Altered
TCGA-ZF-A9RM,Altered
TCGA-ZF-AA4T,Altered
TCGA-ZF-AA4U,Altered
TCGA-ZF-AA5N,Altered
TCGA-ZP-A9D0,Altered
TCGA-ZS-A9CE,Altered
TCGA-2A-AAYF,Altered
TCGA-2F-A9KT,Altered
TCGA-2V-A95S,Altered
TCGA-2Y-A9GS,Altered
TCGA-2Y-A9GV,Altered
TCGA-2Y-A9H0,Altered
TCGA-2Y-A9H1,Altered
TCGA-2Y-A9H4,Altered
TCGA-2Y-A9H6,Altered
TCGA-2Y-A9H8,Altered
TCGA-2Z-A9J2,Altered
TCGA-2Z-A9J6,Altered
TCGA-2Z-A9J7,Altered
TCGA-2Z-A9J8,Altered
TCGA-2Z-A9JD,Altered
TCGA-2Z-A9JG,Altered
TCGA-2Z-A9JJ,Altered
TCGA-3C-AAAU,Altered
TCGA-3X-AAVE,Altered
TCGA-4A-A93W,Altered
TCGA-4A-A93X,Altered
TCGA-4G-AAZT,Altered
TCGA-4Z-AA7O,Altered
TCGA-4Z-AA7Q,Altered
TCGA-4Z-AA81,Altered
TCGA-4Z-AA84,Altered
TCGA-4Z-AA87,Altered
TCGA-05-4382,Altered
TCGA-05-5423,Altered
TCGA-5P-A9JU,Altered
TCGA-5P-A9JV,Altered
TCGA-5P-A9JW,Altered
TCGA-5P-A9JY,Altered
TCGA-5P-A9JZ,Altered
TCGA-5P-A9K0,Altered
TCGA-5P-A9K2,Altered
TCGA-5P-A9K3,Altered
TCGA-5P-A9K4,Altered
TCGA-5P-A9K6,Altered
TCGA-5P-A9K9,Altered
TCGA-5P-A9KA,Altered
TCGA-5P-A9KE,Altered
TCGA-5P-A9KH,Altered
TCGA-5S-A9Q8,Altered
TCGA-5T-A9QA,Altered
TCGA-6D-AA2E,Altered
TCGA-37-3792,Altered
TCGA-43-5668,Altered
TCGA-55-A48Z,Altered
TCGA-64-1676,Altered
TCGA-A1-A0SF,Altered
TCGA-A1-A0SK,Altered
TCGA-A1-A0SO,Altered
TCGA-A2-A0CM,Altered
TCGA-A2-A0CT,Altered
TCGA-A2-A0CW,Altered
TCGA-A2-A0EM,Altered
TCGA-A2-A0EU,Altered
TCGA-A2-A0SU,Altered
TCGA-A2-A0T0,Altered
TCGA-A2-A0T2,Altered
TCGA-A2-A0T3,Altered
TCGA-A2-A0YE,Altered
TCGA-A2-A0YT,Altered
TCGA-A2-A3XS,Altered
TCGA-A2-A3XU,Altered
TCGA-A2-A3XX,Altered
TCGA-A2-A04P,Altered
TCGA-A2-A04R,Altered
TCGA-A2-A4RW,Altered
TCGA-A2-A4S2,Altered
TCGA-A2-A04T,Altered
TCGA-A2-A04U,Altered
TCGA-A2-A04Y,Altered
TCGA-A3-3306,Altered
TCGA-A3-3322,Altered
TCGA-A3-3335,Altered
TCGA-A3-3382,Altered
TCGA-A3-3385,Altered
TCGA-A4-A5DU,Altered
TCGA-A4-A5XZ,Altered
TCGA-A4-A5Y0,Altered
TCGA-A4-A5Y1,Altered
TCGA-A4-A57E,Altered
TCGA-A4-7287,Altered
TCGA-A4-7583,Altered
TCGA-A4-7732,Altered
TCGA-A4-7734,Altered
TCGA-A4-7997,Altered
TCGA-A4-8098,Altered
TCGA-A4-8310,Altered
TCGA-A4-8516,Altered
TCGA-A4-8517,Altered
TCGA-A4-8518,Altered
TCGA-A5-A0G9,Altered
TCGA-A5-A0GP,Altered
TCGA-A5-A0R8,Altered
TCGA-A5-A1OG,Altered
TCGA-A5-A2K5,Altered
TCGA-A5-A7WK,Altered
TCGA-A6-2679,Altered
TCGA-A7-A0CE,Altered
TCGA-A7-A3J1,Altered
TCGA-A7-A5ZV,Altered
TCGA-A7-A6VW,Altered
TCGA-A7-A13F,Altered
TCGA-A7-A425,Altered
TCGA-A8-A0A6,Altered
TCGA-A8-A06U,Altered
TCGA-A8-A06Y,Altered
TCGA-A8-A07C,Altered
TCGA-A8-A07L,Altered
TCGA-A8-A07R,Altered
TCGA-A8-A08B,Altered
TCGA-A8-A08C,Altered
TCGA-A8-A09M,Altered
TCGA-A8-A076,Altered
TCGA-A8-A092,Altered
TCGA-AA-A01R,Altered
TCGA-AA-A01V,Altered
TCGA-AC-A2FB,Altered
TCGA-AC-A2QI,Altered
TCGA-AC-A3EH,Altered
TCGA-AC-A3TM,Altered
TCGA-AC-A3YJ,Altered
TCGA-AC-A6NO,Altered
TCGA-AC-A8OR,Altered
TCGA-AG-A02N,Altered
TCGA-AG-3726,Altered
TCGA-AG-3885,Altered
TCGA-AJ-A2QO,Altered
TCGA-AJ-A3BF,Altered
TCGA-AJ-A5DV,Altered
TCGA-AJ-A8CV,Altered
TCGA-AK-3436,Altered
TCGA-AK-3450,Altered
TCGA-AK-3465,Altered
TCGA-AL-3466,Altered
TCGA-AL-3472,Altered
TCGA-AL-7173,Altered
TCGA-AN-A0AR,Altered
TCGA-AN-A0FL,Altered
TCGA-AO-A0JB,Altered
TCGA-AO-A0JG,Altered
TCGA-AO-A0JI,Altered
TCGA-AO-A1KR,Altered
TCGA-AO-A03M,Altered
TCGA-AO-A03P,Altered
TCGA-AO-A03R,Altered
TCGA-AO-A03T,Altered
TCGA-AO-A129,Altered
TCGA-AP-A0L9,Altered
TCGA-AP-A0LJ,Altered
TCGA-AP-A0LL,Altered
TCGA-AP-A0LN,Altered
TCGA-AP-A0LO,Altered
TCGA-AP-A0LP,Altered
TCGA-AP-A0LT,Altered
TCGA-AP-A1DM,Altered
TCGA-AP-A1DP,Altered
TCGA-AP-A052,Altered
TCGA-AQ-A54N,Altered
TCGA-AR-A0TU,Altered
TCGA-AR-A0U1,Altered
TCGA-AR-A0U2,Altered
TCGA-AR-A0U3,Altered
TCGA-AR-A1AH,Altered
TCGA-AR-A1AI,Altered
TCGA-AR-A2LO,Altered
TCGA-AX-A1C9,Altered
TCGA-AX-A1CA,Altered
TCGA-AX-A1CI,Altered
TCGA-AX-A1CJ,Altered
TCGA-AX-A1CK,Altered
TCGA-AX-A3FW,Altered
TCGA-AX-A05Y,Altered
TCGA-AX-A06J,Altered
TCGA-B0-4707,Altered
TCGA-B0-4713,Altered
TCGA-B0-4811,Altered
TCGA-B0-4821,Altered
TCGA-B0-4828,Altered
TCGA-B0-4844,Altered
TCGA-B0-5084,Altered
TCGA-B0-5102,Altered
TCGA-B0-5707,Altered
TCGA-B0-5712,Altered
TCGA-B1-A47N,Altered
TCGA-B1-A654,Altered
TCGA-B1-A655,Altered
TCGA-B1-7332,Altered
TCGA-B3-A6W5,Altered
TCGA-B3-3925,Altered
TCGA-B3-3926,Altered
TCGA-B5-A0JN,Altered
TCGA-B5-A0JS,Altered
TCGA-B5-A0K7,Altered
TCGA-B5-A3FB,Altered
TCGA-B5-A3FD,Altered
TCGA-B5-A3S1,Altered
TCGA-B5-A11P,Altered
TCGA-B6-A0I1,Altered
TCGA-B6-A0I5,Altered
TCGA-B6-A0IE,Altered
TCGA-B6-A0IO,Altered
TCGA-B6-A0IP,Altered
TCGA-B6-A0IQ,Altered
TCGA-B6-A0RG,Altered
TCGA-B6-A0RO,Altered
TCGA-B6-A0RV,Altered
TCGA-B6-A0X0,Altered
TCGA-B6-A0X1,Altered
TCGA-B6-A1KC,Altered
TCGA-B6-A409,Altered
TCGA-B8-A54E,Altered
TCGA-B8-4619,Altered
TCGA-B9-A5W9,Altered
TCGA-B9-A8YI,Altered
TCGA-B9-4116,Altered
TCGA-B9-4117,Altered
TCGA-B9-4617,Altered
TCGA-B9-7268,Altered
TCGA-BC-A10Q,Altered
TCGA-BC-A10R,Altered
TCGA-BC-A10S,Altered
TCGA-BG-A0MG,Altered
